state_index,state_label,sensitivity_mhz_per_g,pi_time_us,wait_time_us,scan_phase_rad,mean_excited_population,population_std_across_noise_shots,population_sem,fitted_population
1,"[4, -2]",-3.42018057358473,19.12,500.0,1.9634954084936207,0.37138971338034493,0.26553679722368956,0.01877628699714281,0.3835873920601516
1,"[4, -2]",-3.42018057358473,19.12,500.0,2.356194490192345,0.2707941386128014,0.2780887844332404,0.01966384652446683,0.26212298765239783
1,"[4, -2]",-3.42018057358473,19.12,500.0,2.748893571891069,0.16331788150899762,0.2251057638917921,0.015917381213206405,0.17755991399954418
1,"[4, -2]",-3.42018057358473,19.12,500.0,3.141592653589793,0.15295451159664883,0.2207095272778457,0.015606520341064198,0.1427721324990659
1,"[4, -2]",-3.42018057358473,19.12,500.0,3.5342917352885173,0.1699240818693176,0.21704475699056247,0.015347381948901303,0.16305576753238643
1,"[4, -2]",-3.42018057358473,19.12,500.0,3.9269908169872414,0.2339748090840833,0.23199868097857343,0.016404784054628377,0.235322819537292
1,"[4, -2]",-3.42018057358473,19.12,500.0,4.319689898685965,0.3511026301099021,0.27482470008907506,0.019433040907054413,0.34857128494849343
1,"[4, -2]",-3.42018057358473,19.12,500.0,4.71238898038469,0.4833601962319864,0.3011393416207502,0.021293767054208476,0.48556011150703104
1,"[4, -2]",-3.42018057358473,19.12,500.0,5.105088062083414,0.6236820830086643,0.27657600904227986,0.019556877150730796,0.6254339921761723
1,"[4, -2]",-3.42018057358473,19.12,500.0,5.497787143782138,0.7329583253330253,0.25321220620834095,0.01790480680891243,0.746898396583926
1,"[4, -2]",-3.42018057358473,19.12,500.0,5.890486225480862,0.8463633622251033,0.1944602057420454,0.01375041301511315,0.8314614702367795
1,"[4, -2]",-3.42018057358473,19.12,625.0,0.0,0.809410662795959,0.21099217283065608,0.014919399618584094,0.810323823774553
1,"[4, -2]",-3.42018057358473,19.12,625.0,0.39269908169872414,0.8093796236594639,0.24327414797405894,0.017202079971983666,0.7991467783894654
1,"[4, -2]",-3.42018057358473,19.12,625.0,0.7853981633974483,0.737831720901196,0.2616160006117179,0.018499044809944968,0.7417741187809592
1,"[4, -2]",-3.42018057358473,19.12,625.0,1.1780972450961724,0.6727124654189274,0.2779133095819564,0.019651438578739768,0.6469403122899748
1,"[4, -2]",-3.42018057358473,19.12,625.0,1.5707963267948966,0.5298320789609172,0.32203434919466034,0.02277126720905409,0.5290829462841687
1,"[4, -2]",-3.42018057358473,19.12,625.0,1.9634954084936207,0.3855813376532813,0.29673551296705475,0.020982369343787312,0.4061447363582408
1,"[4, -2]",-3.42018057358473,19.12,625.0,2.356194490192345,0.28654271964596156,0.29026620591208746,0.020524920254972778,0.29684191053576603
1,"[4, -2]",-3.42018057358473,19.12,625.0,2.748893571891069,0.2377400842668399,0.26708086056028707,0.018885468762731773,0.21781483321563233
1,"[4, -2]",-3.42018057358473,19.12,625.0,3.141592653589793,0.17969895148362672,0.23060429715774997,0.016306186229100267,0.1810946605375906
